name,fullName,season,nmatchesbowl_1s,ballsdelivr_1s,total_maidens_1s,total_runscon_1s,total_wickets_1s,total_dots_1s,total_4sconc_1s,total_6sconc_1s,total_wides_1s,total_noballs_1s,median_econ_1s,nmatchesbowl_3s,ballsdelivr_3s,total_maidens_3s,total_runscon_3s,total_wickets_3s,total_dots_3s,total_4sconc_3s,total_6sconc_3s,total_wides_3s,total_noballs_3s,economyRate_1s,economyRate_3s
S Dube,Shivam Dube,2022,2,12,0,36,0,1,4,2,2,0,18.0,11,96,0,158,4,22,12,7,4,0,18.0,9.875
S Dube,Shivam Dube,2023,0,0,0,0,0,0,0,0,0,0,0.0,6,42,0,85,0,8,6,5,3,0,,12.142857142857142
S Dube,Shivam Dube,2024,1,6,0,14,1,1,1,1,0,0,14.0,3,18,0,50,1,2,5,3,2,0,14.0,16.666666666666668
S Gopal,Shreyas Gopal,2008,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
S Gopal,Shreyas Gopal,2009,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
S Gopal,Shreyas Gopal,2010,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
S Gopal,Shreyas Gopal,2011,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
S Gopal,Shreyas Gopal,2012,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
S Gopal,Shreyas Gopal,2013,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
S Gopal,Shreyas Gopal,2014,4,84,0,113,6,30,7,5,1,0,7.33,4,84,0,113,6,30,7,5,1,0,8.071428571428571,8.071428571428571
S Gopal,Shreyas Gopal,2015,1,13,0,23,1,2,0,2,0,0,10.61,5,97,0,136,7,32,7,7,1,0,10.615384615384615,8.412371134020619
S Gopal,Shreyas Gopal,2016,1,18,0,18,0,5,1,0,0,0,6.0,6,115,0,154,7,37,8,7,1,0,6.0,8.034782608695652
S Gopal,Shreyas Gopal,2017,0,0,0,0,0,0,0,0,0,0,0.0,2,31,0,41,1,7,1,2,0,0,,7.935483870967742
S Gopal,Shreyas Gopal,2018,10,186,0,236,11,69,10,15,2,0,8.08,11,204,0,254,11,74,11,15,2,0,7.612903225806452,7.470588235294118
S Gopal,Shreyas Gopal,2019,14,288,1,347,20,107,21,17,0,1,7.58,24,474,1,583,31,176,31,32,2,1,7.229166666666667,7.379746835443038
S Gopal,Shreyas Gopal,2020,14,300,0,427,10,86,30,19,5,0,8.0,38,774,1,1010,41,262,61,51,7,1,8.54,7.829457364341085
S Gopal,Shreyas Gopal,2021,3,42,0,84,0,11,7,6,0,0,11.66,31,630,1,858,30,204,58,42,5,1,12.0,8.17142857142857
S Gopal,Shreyas Gopal,2022,1,18,0,34,1,7,1,4,0,0,11.33,18,360,0,545,11,104,38,29,5,0,11.333333333333334,9.083333333333334
S Gopal,Shreyas Gopal,2023,0,0,0,0,0,0,0,0,0,0,0.0,4,60,0,118,1,18,8,10,0,0,,11.8
S Gopal,Shreyas Gopal,2024,3,42,0,67,3,10,0,6,0,0,9.0,4,60,0,101,4,17,1,10,0,0,9.571428571428571,10.1
S Joseph,Shamar Joseph,2008,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
S Joseph,Shamar Joseph,2009,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
S Joseph,Shamar Joseph,2010,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
S Joseph,Shamar Joseph,2011,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
S Joseph,Shamar Joseph,2012,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
S Joseph,Shamar Joseph,2013,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
S Joseph,Shamar Joseph,2014,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
S Joseph,Shamar Joseph,2015,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
S Joseph,Shamar Joseph,2016,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
S Joseph,Shamar Joseph,2017,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
S Joseph,Shamar Joseph,2018,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
S Joseph,Shamar Joseph,2019,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
S Joseph,Shamar Joseph,2020,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
S Joseph,Shamar Joseph,2021,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
S Joseph,Shamar Joseph,2022,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
S Joseph,Shamar Joseph,2023,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
S Joseph,Shamar Joseph,2024,1,24,0,47,0,12,4,2,3,3,11.75,1,24,0,47,0,12,4,2,3,3,11.75,11.75
S Kaul,Siddarth Kaul,2008,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
S Kaul,Siddarth Kaul,2009,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
S Kaul,Siddarth Kaul,2010,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
S Kaul,Siddarth Kaul,2011,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
S Kaul,Siddarth Kaul,2012,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
S Kaul,Siddarth Kaul,2013,6,131,2,170,4,46,17,4,2,0,7.875,6,131,2,170,4,46,17,4,2,0,7.786259541984733,7.786259541984733
S Kaul,Siddarth Kaul,2014,5,78,0,126,2,27,12,5,4,0,9.66,11,209,2,296,6,73,29,9,6,0,9.692307692307692,8.497607655502392
S Kaul,Siddarth Kaul,2015,0,0,0,0,0,0,0,0,0,0,0.0,11,209,2,296,6,73,29,9,6,0,,8.497607655502392
S Kaul,Siddarth Kaul,2016,0,0,0,0,0,0,0,0,0,0,0.0,5,78,0,126,2,27,12,5,4,0,,9.692307692307692
S Kaul,Siddarth Kaul,2017,10,214,0,300,16,68,21,13,6,1,7.75,10,214,0,300,16,68,21,13,6,1,8.411214953271028,8.411214953271028
S Kaul,Siddarth Kaul,2018,17,396,0,547,21,131,61,14,5,1,8.0,27,610,0,847,37,199,82,27,11,2,8.287878787878787,8.331147540983606
S Kaul,Siddarth Kaul,2019,7,162,0,242,6,56,15,15,5,2,8.75,34,772,0,1089,43,255,97,42,16,4,8.962962962962964,8.463730569948186
S Kaul,Siddarth Kaul,2020,1,24,0,64,2,6,9,3,1,1,16.0,25,582,0,853,29,193,85,32,11,4,16.0,8.793814432989691
S Kaul,Siddarth Kaul,2021,8,180,1,247,7,70,26,9,0,1,7.875,16,366,1,553,15,132,50,27,6,4,8.233333333333333,9.065573770491802
S Kaul,Siddarth Kaul,2022,1,24,0,43,0,6,5,2,0,0,10.75,10,228,1,354,9,82,40,14,1,2,10.75,9.31578947368421
S Kaul,Siddarth Kaul,2023,0,0,0,0,0,0,0,0,0,0,0.0,9,204,1,290,7,76,31,11,0,1,,8.529411764705882
S Kaul,Siddarth Kaul,2024,0,0,0,0,0,0,0,0,0,0,0.0,1,24,0,43,0,6,5,2,0,0,,10.75
S Kaushik,Shivil Kaushik,2008,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
S Kaushik,Shivil Kaushik,2009,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
S Kaushik,Shivil Kaushik,2010,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
S Kaushik,Shivil Kaushik,2011,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
S Kaushik,Shivil Kaushik,2012,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
S Kaushik,Shivil Kaushik,2013,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
S Kaushik,Shivil Kaushik,2014,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
S Kaushik,Shivil Kaushik,2015,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
S Kaushik,Shivil Kaushik,2016,7,138,0,192,6,51,15,9,3,1,7.25,7,138,0,192,6,51,15,9,3,1,8.347826086956522,8.347826086956522
S Kaushik,Shivil Kaushik,2017,3,66,0,105,0,21,10,5,2,0,10.0,10,204,0,297,6,72,25,14,5,1,9.545454545454545,8.735294117647058
S Kaushik,Shivil Kaushik,2018,0,0,0,0,0,0,0,0,0,0,0.0,10,204,0,297,6,72,25,14,5,1,,8.735294117647058
S Kaushik,Shivil Kaushik,2019,0,0,0,0,0,0,0,0,0,0,0.0,3,66,0,105,0,21,10,5,2,0,,9.545454545454545
S Kaushik,Shivil Kaushik,2020,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
S Kaushik,Shivil Kaushik,2021,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
S Kaushik,Shivil Kaushik,2022,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
S Kaushik,Shivil Kaushik,2023,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
S Kaushik,Shivil Kaushik,2024,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
S Ladda,Sarabjit Ladda,2008,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
S Ladda,Sarabjit Ladda,2009,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
S Ladda,Sarabjit Ladda,2010,5,90,0,143,4,35,8,11,2,0,10.0,5,90,0,143,4,35,8,11,2,0,9.533333333333333,9.533333333333333
S Ladda,Sarabjit Ladda,2011,2,24,0,42,0,8,1,4,0,1,11.33,7,114,0,185,4,43,9,15,2,1,10.5,9.736842105263158
S Ladda,Sarabjit Ladda,2012,0,0,0,0,0,0,0,0,0,0,0.0,7,114,0,185,4,43,9,15,2,1,,9.736842105263158
S Ladda,Sarabjit Ladda,2013,1,12,0,18,1,3,1,1,0,0,9.0,3,36,0,60,1,11,2,5,0,1,9.0,10.0
S Ladda,Sarabjit Ladda,2014,0,0,0,0,0,0,0,0,0,0,0.0,1,12,0,18,1,3,1,1,0,0,,9.0
S Ladda,Sarabjit Ladda,2015,0,0,0,0,0,0,0,0,0,0,0.0,1,12,0,18,1,3,1,1,0,0,,9.0
S Ladda,Sarabjit Ladda,2016,1,12,0,21,0,3,2,1,0,0,10.5,1,12,0,21,0,3,2,1,0,0,10.5,10.5
S Ladda,Sarabjit Ladda,2017,0,0,0,0,0,0,0,0,0,0,0.0,1,12,0,21,0,3,2,1,0,0,,10.5
S Ladda,Sarabjit Ladda,2018,0,0,0,0,0,0,0,0,0,0,0.0,1,12,0,21,0,3,2,1,0,0,,10.5
S Ladda,Sarabjit Ladda,2019,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
S Ladda,Sarabjit Ladda,2020,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
S Ladda,Sarabjit Ladda,2021,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
S Ladda,Sarabjit Ladda,2022,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
S Ladda,Sarabjit Ladda,2023,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
S Ladda,Sarabjit Ladda,2024,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
S Lamichhane,Sandeep Lamichhane,2008,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
S Lamichhane,Sandeep Lamichhane,2009,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
S Lamichhane,Sandeep Lamichhane,2010,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
S Lamichhane,Sandeep Lamichhane,2011,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
S Lamichhane,Sandeep Lamichhane,2012,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
S Lamichhane,Sandeep Lamichhane,2013,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
S Lamichhane,Sandeep Lamichhane,2014,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
S Lamichhane,Sandeep Lamichhane,2015,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
S Lamichhane,Sandeep Lamichhane,2016,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
S Lamichhane,Sandeep Lamichhane,2017,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
S Lamichhane,Sandeep Lamichhane,2018,3,72,0,82,5,30,5,4,1,0,6.25,3,72,0,82,5,30,5,4,1,0,6.833333333333333,6.833333333333333
S Lamichhane,Sandeep Lamichhane,2019,6,138,0,210,8,47,16,13,0,0,9.0,9,210,0,292,13,77,21,17,1,0,9.130434782608695,8.342857142857143
S Lamichhane,Sandeep Lamichhane,2020,0,0,0,0,0,0,0,0,0,0,0.0,9,210,0,292,13,77,21,17,1,0,,8.342857142857143
S Lamichhane,Sandeep Lamichhane,2021,0,0,0,0,0,0,0,0,0,0,0.0,6,138,0,210,8,47,16,13,0,0,,9.130434782608695
S Lamichhane,Sandeep Lamichhane,2022,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
S Lamichhane,Sandeep Lamichhane,2023,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
S Lamichhane,Sandeep Lamichhane,2024,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
S Midhun,Sudhesan Midhun,2008,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
S Midhun,Sudhesan Midhun,2009,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
S Midhun,Sudhesan Midhun,2010,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
S Midhun,Sudhesan Midhun,2011,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
S Midhun,Sudhesan Midhun,2012,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
S Midhun,Sudhesan Midhun,2013,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
S Midhun,Sudhesan Midhun,2014,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
S Midhun,Sudhesan Midhun,2015,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
S Midhun,Sudhesan Midhun,2016,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
S Midhun,Sudhesan Midhun,2017,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
S Midhun,Sudhesan Midhun,2018,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
S Midhun,Sudhesan Midhun,2019,1,12,0,27,0,4,2,2,1,0,13.5,1,12,0,27,0,4,2,2,1,0,13.5,13.5
S Midhun,Sudhesan Midhun,2020,0,0,0,0,0,0,0,0,0,0,0.0,1,12,0,27,0,4,2,2,1,0,,13.5
S Midhun,Sudhesan Midhun,2021,0,0,0,0,0,0,0,0,0,0,0.0,1,12,0,27,0,4,2,2,1,0,,13.5
S Midhun,Sudhesan Midhun,2022,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
S Midhun,Sudhesan Midhun,2023,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
S Midhun,Sudhesan Midhun,2024,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
S Nadeem,Shahbaz Nadeem,2008,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
S Nadeem,Shahbaz Nadeem,2009,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
S Nadeem,Shahbaz Nadeem,2010,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
S Nadeem,Shahbaz Nadeem,2011,5,114,0,142,4,40,9,6,1,0,7.0,5,114,0,142,4,40,9,6,1,0,7.473684210526316,7.473684210526316
S Nadeem,Shahbaz Nadeem,2012,12,270,0,318,8,90,21,11,5,0,7.75,17,384,0,460,12,130,30,17,6,0,7.066666666666666,7.1875
S Nadeem,Shahbaz Nadeem,2013,12,264,1,259,9,100,16,6,3,0,5.625,29,648,1,719,21,230,46,23,9,0,5.886363636363637,6.657407407407407
S Nadeem,Shahbaz Nadeem,2014,11,228,0,311,8,69,16,14,6,1,8.75,35,762,1,888,25,259,53,31,14,1,8.18421052631579,6.9921259842519685
S Nadeem,Shahbaz Nadeem,2015,2,42,1,43,0,21,1,3,2,0,6.415,25,534,2,613,17,190,33,23,11,1,6.142857142857143,6.887640449438202
S Nadeem,Shahbaz Nadeem,2016,4,90,0,127,2,31,9,6,1,0,7.83,17,360,1,481,10,121,26,23,9,1,8.466666666666667,8.016666666666667
S Nadeem,Shahbaz Nadeem,2017,7,107,0,119,6,47,10,5,3,0,6.5,13,239,1,289,8,99,20,14,6,0,6.672897196261682,7.2552301255230125
S Nadeem,Shahbaz Nadeem,2018,6,90,0,161,3,21,14,8,2,0,11.0,17,287,0,407,11,99,33,19,6,0,10.733333333333333,8.508710801393729
S Nadeem,Shahbaz Nadeem,2019,3,54,0,90,2,10,3,7,0,0,12.0,16,251,0,370,11,78,27,20,5,0,10.0,8.844621513944222
S Nadeem,Shahbaz Nadeem,2020,7,132,0,178,5,31,13,4,2,3,8.0,16,276,0,429,10,62,30,19,4,3,8.090909090909092,9.326086956521738
S Nadeem,Shahbaz Nadeem,2021,1,24,0,36,1,9,2,3,0,0,9.0,11,210,0,304,8,50,18,14,2,3,9.0,8.685714285714285
S Nadeem,Shahbaz Nadeem,2022,0,0,0,0,0,0,0,0,0,0,0.0,8,156,0,214,6,40,15,7,2,3,,8.23076923076923
S Nadeem,Shahbaz Nadeem,2023,0,0,0,0,0,0,0,0,0,0,0.0,1,24,0,36,1,9,2,3,0,0,,9.0
S Nadeem,Shahbaz Nadeem,2024,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
S Narwal,Sumit Narwal,2008,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
S Narwal,Sumit Narwal,2009,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
S Narwal,Sumit Narwal,2010,5,94,0,185,5,32,14,13,5,0,9.0,5,94,0,185,5,32,14,13,5,0,11.808510638297872,11.808510638297872
S Narwal,Sumit Narwal,2011,0,0,0,0,0,0,0,0,0,0,0.0,5,94,0,185,5,32,14,13,5,0,,11.808510638297872
S Narwal,Sumit Narwal,2012,0,0,0,0,0,0,0,0,0,0,0.0,5,94,0,185,5,32,14,13,5,0,,11.808510638297872
S Narwal,Sumit Narwal,2013,1,12,0,17,0,6,3,0,2,0,8.5,1,12,0,17,0,6,3,0,2,0,8.5,8.5
S Narwal,Sumit Narwal,2014,0,0,0,0,0,0,0,0,0,0,0.0,1,12,0,17,0,6,3,0,2,0,,8.5
S Narwal,Sumit Narwal,2015,0,0,0,0,0,0,0,0,0,0,0.0,1,12,0,17,0,6,3,0,2,0,,8.5
S Narwal,Sumit Narwal,2016,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
S Narwal,Sumit Narwal,2017,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
S Narwal,Sumit Narwal,2018,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
S Narwal,Sumit Narwal,2019,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
S Narwal,Sumit Narwal,2020,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
S Narwal,Sumit Narwal,2021,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
S Narwal,Sumit Narwal,2022,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
S Narwal,Sumit Narwal,2023,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
S Narwal,Sumit Narwal,2024,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
S Rana,Sachin Rana,2008,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
S Rana,Sachin Rana,2009,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
S Rana,Sachin Rana,2010,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
S Rana,Sachin Rana,2011,1,4,0,2,0,2,0,0,0,0,3.0,1,4,0,2,0,2,0,0,0,0,3.0,3.0
S Rana,Sachin Rana,2012,0,0,0,0,0,0,0,0,0,0,0.0,1,4,0,2,0,2,0,0,0,0,,3.0
S Rana,Sachin Rana,2013,0,0,0,0,0,0,0,0,0,0,0.0,1,4,0,2,0,2,0,0,0,0,,3.0
S Rana,Sachin Rana,2014,2,12,0,16,0,3,2,0,0,0,8.0,2,12,0,16,0,3,2,0,0,0,8.0,8.0
S Rana,Sachin Rana,2015,0,0,0,0,0,0,0,0,0,0,0.0,2,12,0,16,0,3,2,0,0,0,,8.0
S Rana,Sachin Rana,2016,0,0,0,0,0,0,0,0,0,0,0.0,2,12,0,16,0,3,2,0,0,0,,8.0
S Rana,Sachin Rana,2017,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
S Rana,Sachin Rana,2018,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
S Rana,Sachin Rana,2019,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
S Rana,Sachin Rana,2020,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
S Rana,Sachin Rana,2021,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
S Rana,Sachin Rana,2022,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
S Rana,Sachin Rana,2023,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
S Rana,Sachin Rana,2024,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
S Randiv,Suraj Randiv,2008,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
S Randiv,Suraj Randiv,2009,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
S Randiv,Suraj Randiv,2010,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
S Randiv,Suraj Randiv,2011,8,174,0,223,6,60,20,5,6,0,8.0,8,174,0,223,6,60,20,5,6,0,7.689655172413793,7.689655172413793
S Randiv,Suraj Randiv,2012,0,0,0,0,0,0,0,0,0,0,0.0,8,174,0,223,6,60,20,5,6,0,,7.689655172413793
S Randiv,Suraj Randiv,2013,0,0,0,0,0,0,0,0,0,0,0.0,8,174,0,223,6,60,20,5,6,0,,7.689655172413793
S Randiv,Suraj Randiv,2014,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
S Randiv,Suraj Randiv,2015,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
S Randiv,Suraj Randiv,2016,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
S Randiv,Suraj Randiv,2017,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
S Randiv,Suraj Randiv,2018,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
S Randiv,Suraj Randiv,2019,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
S Randiv,Suraj Randiv,2020,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
S Randiv,Suraj Randiv,2021,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
S Randiv,Suraj Randiv,2022,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
S Randiv,Suraj Randiv,2023,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
S Randiv,Suraj Randiv,2024,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
S Sandeep Warrier,Sandeep Warrier,2008,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
S Sandeep Warrier,Sandeep Warrier,2009,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
S Sandeep Warrier,Sandeep Warrier,2010,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
S Sandeep Warrier,Sandeep Warrier,2011,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
S Sandeep Warrier,Sandeep Warrier,2012,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
S Sandeep Warrier,Sandeep Warrier,2013,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
S Sandeep Warrier,Sandeep Warrier,2014,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
S Sandeep Warrier,Sandeep Warrier,2015,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
S Sandeep Warrier,Sandeep Warrier,2016,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,
