Players,Team,Type,Base,Sold,Team_Name,season,pom_s1count,pom_s3count
Quinton de Kock,KKR,BAT,2.00,3.6,Kolkata Knight Riders,2019,0,0
Quinton de Kock,KKR,BAT,2.00,3.6,Kolkata Knight Riders,2020,2,2
Quinton de Kock,KKR,BAT,2.00,3.6,Kolkata Knight Riders,2021,1,3
Quinton de Kock,KKR,BAT,2.00,3.6,Kolkata Knight Riders,2022,2,5
Quinton de Kock,KKR,BAT,2.00,3.6,Kolkata Knight Riders,2023,0,3
Quinton de Kock,KKR,BAT,2.00,3.6,Kolkata Knight Riders,2024,0,2
Rahmanullah Gurbaz,KKR,BAT,2.00,2.0,Kolkata Knight Riders,2008,0,0
Rahmanullah Gurbaz,KKR,BAT,2.00,2.0,Kolkata Knight Riders,2009,0,0
Rahmanullah Gurbaz,KKR,BAT,2.00,2.0,Kolkata Knight Riders,2010,0,0
Rahmanullah Gurbaz,KKR,BAT,2.00,2.0,Kolkata Knight Riders,2011,0,0
Rahmanullah Gurbaz,KKR,BAT,2.00,2.0,Kolkata Knight Riders,2012,0,0
Rahmanullah Gurbaz,KKR,BAT,2.00,2.0,Kolkata Knight Riders,2013,0,0
Rahmanullah Gurbaz,KKR,BAT,2.00,2.0,Kolkata Knight Riders,2014,0,0
Rahmanullah Gurbaz,KKR,BAT,2.00,2.0,Kolkata Knight Riders,2015,0,0
Rahmanullah Gurbaz,KKR,BAT,2.00,2.0,Kolkata Knight Riders,2016,0,0
Rahmanullah Gurbaz,KKR,BAT,2.00,2.0,Kolkata Knight Riders,2017,0,0
Rahmanullah Gurbaz,KKR,BAT,2.00,2.0,Kolkata Knight Riders,2018,0,0
Rahmanullah Gurbaz,KKR,BAT,2.00,2.0,Kolkata Knight Riders,2019,0,0
Rahmanullah Gurbaz,KKR,BAT,2.00,2.0,Kolkata Knight Riders,2020,0,0
Rahmanullah Gurbaz,KKR,BAT,2.00,2.0,Kolkata Knight Riders,2021,0,0
Rahmanullah Gurbaz,KKR,BAT,2.00,2.0,Kolkata Knight Riders,2022,0,0
Rahmanullah Gurbaz,KKR,BAT,2.00,2.0,Kolkata Knight Riders,2023,0,0
Rahmanullah Gurbaz,KKR,BAT,2.00,2.0,Kolkata Knight Riders,2024,0,0
Ishan Kishan,SRH,BAT,2.00,11.25,Sunrisers Hyderabad,2008,0,0
Ishan Kishan,SRH,BAT,2.00,11.25,Sunrisers Hyderabad,2009,0,0
Ishan Kishan,SRH,BAT,2.00,11.25,Sunrisers Hyderabad,2010,0,0
Ishan Kishan,SRH,BAT,2.00,11.25,Sunrisers Hyderabad,2011,0,0
Ishan Kishan,SRH,BAT,2.00,11.25,Sunrisers Hyderabad,2012,0,0
Ishan Kishan,SRH,BAT,2.00,11.25,Sunrisers Hyderabad,2013,0,0
Ishan Kishan,SRH,BAT,2.00,11.25,Sunrisers Hyderabad,2014,0,0
Ishan Kishan,SRH,BAT,2.00,11.25,Sunrisers Hyderabad,2015,0,0
Ishan Kishan,SRH,BAT,2.00,11.25,Sunrisers Hyderabad,2016,0,0
Ishan Kishan,SRH,BAT,2.00,11.25,Sunrisers Hyderabad,2017,0,0
Ishan Kishan,SRH,BAT,2.00,11.25,Sunrisers Hyderabad,2018,1,1
Ishan Kishan,SRH,BAT,2.00,11.25,Sunrisers Hyderabad,2019,0,1
Ishan Kishan,SRH,BAT,2.00,11.25,Sunrisers Hyderabad,2020,1,2
Ishan Kishan,SRH,BAT,2.00,11.25,Sunrisers Hyderabad,2021,1,2
Ishan Kishan,SRH,BAT,2.00,11.25,Sunrisers Hyderabad,2022,0,2
Ishan Kishan,SRH,BAT,2.00,11.25,Sunrisers Hyderabad,2023,1,2
Ishan Kishan,SRH,BAT,2.00,11.25,Sunrisers Hyderabad,2024,0,1
Phil Salt,RCB,BAT,2.00,11.5,Royal Challengers Bengaluru,2008,0,0
Phil Salt,RCB,BAT,2.00,11.5,Royal Challengers Bengaluru,2009,0,0
Phil Salt,RCB,BAT,2.00,11.5,Royal Challengers Bengaluru,2010,0,0
Phil Salt,RCB,BAT,2.00,11.5,Royal Challengers Bengaluru,2011,0,0
Phil Salt,RCB,BAT,2.00,11.5,Royal Challengers Bengaluru,2012,0,0
Phil Salt,RCB,BAT,2.00,11.5,Royal Challengers Bengaluru,2013,0,0
Phil Salt,RCB,BAT,2.00,11.5,Royal Challengers Bengaluru,2014,0,0
Phil Salt,RCB,BAT,2.00,11.5,Royal Challengers Bengaluru,2015,0,0
Phil Salt,RCB,BAT,2.00,11.5,Royal Challengers Bengaluru,2016,0,0
Phil Salt,RCB,BAT,2.00,11.5,Royal Challengers Bengaluru,2017,0,0
Phil Salt,RCB,BAT,2.00,11.5,Royal Challengers Bengaluru,2018,0,0
Phil Salt,RCB,BAT,2.00,11.5,Royal Challengers Bengaluru,2019,0,0
Phil Salt,RCB,BAT,2.00,11.5,Royal Challengers Bengaluru,2020,0,0
Phil Salt,RCB,BAT,2.00,11.5,Royal Challengers Bengaluru,2021,0,0
Phil Salt,RCB,BAT,2.00,11.5,Royal Challengers Bengaluru,2022,0,0
Phil Salt,RCB,BAT,2.00,11.5,Royal Challengers Bengaluru,2023,1,1
Phil Salt,RCB,BAT,2.00,11.5,Royal Challengers Bengaluru,2024,1,2
Jitesh Sharma,RCB,BAT,1.00,11.0,Royal Challengers Bengaluru,2008,0,0
Jitesh Sharma,RCB,BAT,1.00,11.0,Royal Challengers Bengaluru,2009,0,0
Jitesh Sharma,RCB,BAT,1.00,11.0,Royal Challengers Bengaluru,2010,0,0
Jitesh Sharma,RCB,BAT,1.00,11.0,Royal Challengers Bengaluru,2011,0,0
Jitesh Sharma,RCB,BAT,1.00,11.0,Royal Challengers Bengaluru,2012,0,0
Jitesh Sharma,RCB,BAT,1.00,11.0,Royal Challengers Bengaluru,2013,0,0
Jitesh Sharma,RCB,BAT,1.00,11.0,Royal Challengers Bengaluru,2014,0,0
Jitesh Sharma,RCB,BAT,1.00,11.0,Royal Challengers Bengaluru,2015,0,0
Jitesh Sharma,RCB,BAT,1.00,11.0,Royal Challengers Bengaluru,2016,0,0
Jitesh Sharma,RCB,BAT,1.00,11.0,Royal Challengers Bengaluru,2017,0,0
Jitesh Sharma,RCB,BAT,1.00,11.0,Royal Challengers Bengaluru,2018,0,0
Jitesh Sharma,RCB,BAT,1.00,11.0,Royal Challengers Bengaluru,2019,0,0
Jitesh Sharma,RCB,BAT,1.00,11.0,Royal Challengers Bengaluru,2020,0,0
Jitesh Sharma,RCB,BAT,1.00,11.0,Royal Challengers Bengaluru,2021,0,0
Jitesh Sharma,RCB,BAT,1.00,11.0,Royal Challengers Bengaluru,2022,0,0
Jitesh Sharma,RCB,BAT,1.00,11.0,Royal Challengers Bengaluru,2023,0,0
Jitesh Sharma,RCB,BAT,1.00,11.0,Royal Challengers Bengaluru,2024,0,0
Khaleel Ahmed,CSK,BOWL,2.00,4.8,Chennai Super Kings,2008,0,0
Khaleel Ahmed,CSK,BOWL,2.00,4.8,Chennai Super Kings,2009,0,0
Khaleel Ahmed,CSK,BOWL,2.00,4.8,Chennai Super Kings,2010,0,0
Khaleel Ahmed,CSK,BOWL,2.00,4.8,Chennai Super Kings,2011,0,0
Khaleel Ahmed,CSK,BOWL,2.00,4.8,Chennai Super Kings,2012,0,0
Khaleel Ahmed,CSK,BOWL,2.00,4.8,Chennai Super Kings,2013,0,0
Khaleel Ahmed,CSK,BOWL,2.00,4.8,Chennai Super Kings,2014,0,0
Khaleel Ahmed,CSK,BOWL,2.00,4.8,Chennai Super Kings,2015,0,0
Khaleel Ahmed,CSK,BOWL,2.00,4.8,Chennai Super Kings,2016,0,0
Khaleel Ahmed,CSK,BOWL,2.00,4.8,Chennai Super Kings,2017,0,0
Khaleel Ahmed,CSK,BOWL,2.00,4.8,Chennai Super Kings,2018,0,0
Khaleel Ahmed,CSK,BOWL,2.00,4.8,Chennai Super Kings,2019,1,1
Khaleel Ahmed,CSK,BOWL,2.00,4.8,Chennai Super Kings,2020,0,1
Khaleel Ahmed,CSK,BOWL,2.00,4.8,Chennai Super Kings,2021,0,1
Khaleel Ahmed,CSK,BOWL,2.00,4.8,Chennai Super Kings,2022,0,0
Khaleel Ahmed,CSK,BOWL,2.00,4.8,Chennai Super Kings,2023,0,0
Khaleel Ahmed,CSK,BOWL,2.00,4.8,Chennai Super Kings,2024,1,1
Trent Boult,MI,BOWL,2.00,12.5,Mumbai Indians,2008,0,0
Trent Boult,MI,BOWL,2.00,12.5,Mumbai Indians,2009,0,0
Trent Boult,MI,BOWL,2.00,12.5,Mumbai Indians,2010,0,0
Trent Boult,MI,BOWL,2.00,12.5,Mumbai Indians,2011,0,0
Trent Boult,MI,BOWL,2.00,12.5,Mumbai Indians,2012,0,0
Trent Boult,MI,BOWL,2.00,12.5,Mumbai Indians,2013,0,0
Trent Boult,MI,BOWL,2.00,12.5,Mumbai Indians,2014,0,0
Trent Boult,MI,BOWL,2.00,12.5,Mumbai Indians,2015,1,1
Trent Boult,MI,BOWL,2.00,12.5,Mumbai Indians,2016,0,1
Trent Boult,MI,BOWL,2.00,12.5,Mumbai Indians,2017,0,1
Trent Boult,MI,BOWL,2.00,12.5,Mumbai Indians,2018,0,0
Trent Boult,MI,BOWL,2.00,12.5,Mumbai Indians,2019,0,0
Trent Boult,MI,BOWL,2.00,12.5,Mumbai Indians,2020,3,3
Trent Boult,MI,BOWL,2.00,12.5,Mumbai Indians,2021,0,3
Trent Boult,MI,BOWL,2.00,12.5,Mumbai Indians,2022,1,4
Trent Boult,MI,BOWL,2.00,12.5,Mumbai Indians,2023,0,1
Trent Boult,MI,BOWL,2.00,12.5,Mumbai Indians,2024,1,2
Josh Hazlewood,RCB,BOWL,2.00,12.5,Royal Challengers Bengaluru,2008,0,0
Josh Hazlewood,RCB,BOWL,2.00,12.5,Royal Challengers Bengaluru,2009,0,0
Josh Hazlewood,RCB,BOWL,2.00,12.5,Royal Challengers Bengaluru,2010,0,0
Josh Hazlewood,RCB,BOWL,2.00,12.5,Royal Challengers Bengaluru,2011,0,0
Josh Hazlewood,RCB,BOWL,2.00,12.5,Royal Challengers Bengaluru,2012,0,0
Josh Hazlewood,RCB,BOWL,2.00,12.5,Royal Challengers Bengaluru,2013,0,0
Josh Hazlewood,RCB,BOWL,2.00,12.5,Royal Challengers Bengaluru,2014,0,0
Josh Hazlewood,RCB,BOWL,2.00,12.5,Royal Challengers Bengaluru,2015,0,0
Josh Hazlewood,RCB,BOWL,2.00,12.5,Royal Challengers Bengaluru,2016,0,0
Josh Hazlewood,RCB,BOWL,2.00,12.5,Royal Challengers Bengaluru,2017,0,0
Josh Hazlewood,RCB,BOWL,2.00,12.5,Royal Challengers Bengaluru,2018,0,0
Josh Hazlewood,RCB,BOWL,2.00,12.5,Royal Challengers Bengaluru,2019,0,0
Josh Hazlewood,RCB,BOWL,2.00,12.5,Royal Challengers Bengaluru,2020,0,0
Josh Hazlewood,RCB,BOWL,2.00,12.5,Royal Challengers Bengaluru,2021,1,1
Josh Hazlewood,RCB,BOWL,2.00,12.5,Royal Challengers Bengaluru,2022,0,1
Josh Hazlewood,RCB,BOWL,2.00,12.5,Royal Challengers Bengaluru,2023,0,1
Josh Hazlewood,RCB,BOWL,2.00,12.5,Royal Challengers Bengaluru,2024,0,0
Avesh Khan,LSG,BOWL,2.00,9.75,Lucknow Super Giants,2008,0,0
Avesh Khan,LSG,BOWL,2.00,9.75,Lucknow Super Giants,2009,0,0
Avesh Khan,LSG,BOWL,2.00,9.75,Lucknow Super Giants,2010,0,0
Avesh Khan,LSG,BOWL,2.00,9.75,Lucknow Super Giants,2011,0,0
Avesh Khan,LSG,BOWL,2.00,9.75,Lucknow Super Giants,2012,0,0
Avesh Khan,LSG,BOWL,2.00,9.75,Lucknow Super Giants,2013,0,0
Avesh Khan,LSG,BOWL,2.00,9.75,Lucknow Super Giants,2014,0,0
Avesh Khan,LSG,BOWL,2.00,9.75,Lucknow Super Giants,2015,0,0
Avesh Khan,LSG,BOWL,2.00,9.75,Lucknow Super Giants,2016,0,0
Avesh Khan,LSG,BOWL,2.00,9.75,Lucknow Super Giants,2017,0,0
Avesh Khan,LSG,BOWL,2.00,9.75,Lucknow Super Giants,2018,0,0
Avesh Khan,LSG,BOWL,2.00,9.75,Lucknow Super Giants,2019,0,0
Avesh Khan,LSG,BOWL,2.00,9.75,Lucknow Super Giants,2020,0,0
Avesh Khan,LSG,BOWL,2.00,9.75,Lucknow Super Giants,2021,0,0
Avesh Khan,LSG,BOWL,2.00,9.75,Lucknow Super Giants,2022,2,2
Avesh Khan,LSG,BOWL,2.00,9.75,Lucknow Super Giants,2023,0,2
Avesh Khan,LSG,BOWL,2.00,9.75,Lucknow Super Giants,2024,0,2
Prasidh Krishna,GT,BOWL,2.00,9.5,Gujarat Titans,2008,0,0
Prasidh Krishna,GT,BOWL,2.00,9.5,Gujarat Titans,2009,0,0
Prasidh Krishna,GT,BOWL,2.00,9.5,Gujarat Titans,2010,0,0
Prasidh Krishna,GT,BOWL,2.00,9.5,Gujarat Titans,2011,0,0
Prasidh Krishna,GT,BOWL,2.00,9.5,Gujarat Titans,2012,0,0
Prasidh Krishna,GT,BOWL,2.00,9.5,Gujarat Titans,2013,0,0
Prasidh Krishna,GT,BOWL,2.00,9.5,Gujarat Titans,2014,0,0
Prasidh Krishna,GT,BOWL,2.00,9.5,Gujarat Titans,2015,0,0
Prasidh Krishna,GT,BOWL,2.00,9.5,Gujarat Titans,2016,0,0
Prasidh Krishna,GT,BOWL,2.00,9.5,Gujarat Titans,2017,0,0
Prasidh Krishna,GT,BOWL,2.00,9.5,Gujarat Titans,2018,0,0
Prasidh Krishna,GT,BOWL,2.00,9.5,Gujarat Titans,2019,0,0
Prasidh Krishna,GT,BOWL,2.00,9.5,Gujarat Titans,2020,0,0
Prasidh Krishna,GT,BOWL,2.00,9.5,Gujarat Titans,2021,0,0
Prasidh Krishna,GT,BOWL,2.00,9.5,Gujarat Titans,2022,0,0
Prasidh Krishna,GT,BOWL,2.00,9.5,Gujarat Titans,2023,0,0
Prasidh Krishna,GT,BOWL,2.00,9.5,Gujarat Titans,2024,0,0
T Natarajan,DC,BOWL,2.00,10.75,Delhi Capitals,2008,0,0
T Natarajan,DC,BOWL,2.00,10.75,Delhi Capitals,2009,0,0
T Natarajan,DC,BOWL,2.00,10.75,Delhi Capitals,2010,0,0
T Natarajan,DC,BOWL,2.00,10.75,Delhi Capitals,2011,0,0
T Natarajan,DC,BOWL,2.00,10.75,Delhi Capitals,2012,0,0
T Natarajan,DC,BOWL,2.00,10.75,Delhi Capitals,2013,0,0
T Natarajan,DC,BOWL,2.00,10.75,Delhi Capitals,2014,0,0
T Natarajan,DC,BOWL,2.00,10.75,Delhi Capitals,2015,0,0
T Natarajan,DC,BOWL,2.00,10.75,Delhi Capitals,2016,0,0
T Natarajan,DC,BOWL,2.00,10.75,Delhi Capitals,2017,0,0
T Natarajan,DC,BOWL,2.00,10.75,Delhi Capitals,2018,0,0
T Natarajan,DC,BOWL,2.00,10.75,Delhi Capitals,2019,0,0
T Natarajan,DC,BOWL,2.00,10.75,Delhi Capitals,2020,0,0
T Natarajan,DC,BOWL,2.00,10.75,Delhi Capitals,2021,0,0
T Natarajan,DC,BOWL,2.00,10.75,Delhi Capitals,2022,0,0
T Natarajan,DC,BOWL,2.00,10.75,Delhi Capitals,2023,0,0
T Natarajan,DC,BOWL,2.00,10.75,Delhi Capitals,2024,0,0
Anrich Nortje,KKR,BOWL,2.00,6.5,Kolkata Knight Riders,2008,0,0
Anrich Nortje,KKR,BOWL,2.00,6.5,Kolkata Knight Riders,2009,0,0
Anrich Nortje,KKR,BOWL,2.00,6.5,Kolkata Knight Riders,2010,0,0
Anrich Nortje,KKR,BOWL,2.00,6.5,Kolkata Knight Riders,2011,0,0
Anrich Nortje,KKR,BOWL,2.00,6.5,Kolkata Knight Riders,2012,0,0
Anrich Nortje,KKR,BOWL,2.00,6.5,Kolkata Knight Riders,2013,0,0
Anrich Nortje,KKR,BOWL,2.00,6.5,Kolkata Knight Riders,2014,0,0
Anrich Nortje,KKR,BOWL,2.00,6.5,Kolkata Knight Riders,2015,0,0
Anrich Nortje,KKR,BOWL,2.00,6.5,Kolkata Knight Riders,2016,0,0
Anrich Nortje,KKR,BOWL,2.00,6.5,Kolkata Knight Riders,2017,0,0
Anrich Nortje,KKR,BOWL,2.00,6.5,Kolkata Knight Riders,2018,0,0
Anrich Nortje,KKR,BOWL,2.00,6.5,Kolkata Knight Riders,2019,0,0
Anrich Nortje,KKR,BOWL,2.00,6.5,Kolkata Knight Riders,2020,2,2
Anrich Nortje,KKR,BOWL,2.00,6.5,Kolkata Knight Riders,2021,1,3
Anrich Nortje,KKR,BOWL,2.00,6.5,Kolkata Knight Riders,2022,0,3
Anrich Nortje,KKR,BOWL,2.00,6.5,Kolkata Knight Riders,2023,0,1
Anrich Nortje,KKR,BOWL,2.00,6.5,Kolkata Knight Riders,2024,0,0
Noor Ahmad,CSK,BOWL,2.00,10.0,Chennai Super Kings,2008,0,0
Noor Ahmad,CSK,BOWL,2.00,10.0,Chennai Super Kings,2009,0,0
Noor Ahmad,CSK,BOWL,2.00,10.0,Chennai Super Kings,2010,0,0
Noor Ahmad,CSK,BOWL,2.00,10.0,Chennai Super Kings,2011,0,0
Noor Ahmad,CSK,BOWL,2.00,10.0,Chennai Super Kings,2012,0,0
Noor Ahmad,CSK,BOWL,2.00,10.0,Chennai Super Kings,2013,0,0
Noor Ahmad,CSK,BOWL,2.00,10.0,Chennai Super Kings,2014,0,0
Noor Ahmad,CSK,BOWL,2.00,10.0,Chennai Super Kings,2015,0,0
Noor Ahmad,CSK,BOWL,2.00,10.0,Chennai Super Kings,2016,0,0
Noor Ahmad,CSK,BOWL,2.00,10.0,Chennai Super Kings,2017,0,0
Noor Ahmad,CSK,BOWL,2.00,10.0,Chennai Super Kings,2018,0,0
Noor Ahmad,CSK,BOWL,2.00,10.0,Chennai Super Kings,2019,0,0
Noor Ahmad,CSK,BOWL,2.00,10.0,Chennai Super Kings,2020,0,0
Noor Ahmad,CSK,BOWL,2.00,10.0,Chennai Super Kings,2021,0,0
Noor Ahmad,CSK,BOWL,2.00,10.0,Chennai Super Kings,2022,0,0
Noor Ahmad,CSK,BOWL,2.00,10.0,Chennai Super Kings,2023,0,0
Noor Ahmad,CSK,BOWL,2.00,10.0,Chennai Super Kings,2024,0,0
Rahul Chahar,SRH,BOWL,1.00,3.2,Sunrisers Hyderabad,2008,0,0
Rahul Chahar,SRH,BOWL,1.00,3.2,Sunrisers Hyderabad,2009,0,0
Rahul Chahar,SRH,BOWL,1.00,3.2,Sunrisers Hyderabad,2010,0,0
Rahul Chahar,SRH,BOWL,1.00,3.2,Sunrisers Hyderabad,2011,0,0
Rahul Chahar,SRH,BOWL,1.00,3.2,Sunrisers Hyderabad,2012,0,0
Rahul Chahar,SRH,BOWL,1.00,3.2,Sunrisers Hyderabad,2013,0,0
Rahul Chahar,SRH,BOWL,1.00,3.2,Sunrisers Hyderabad,2014,0,0
Rahul Chahar,SRH,BOWL,1.00,3.2,Sunrisers Hyderabad,2015,0,0
Rahul Chahar,SRH,BOWL,1.00,3.2,Sunrisers Hyderabad,2016,0,0
Rahul Chahar,SRH,BOWL,1.00,3.2,Sunrisers Hyderabad,2017,0,0
Rahul Chahar,SRH,BOWL,1.00,3.2,Sunrisers Hyderabad,2018,0,0
Rahul Chahar,SRH,BOWL,1.00,3.2,Sunrisers Hyderabad,2019,0,0
Rahul Chahar,SRH,BOWL,1.00,3.2,Sunrisers Hyderabad,2020,0,0
Rahul Chahar,SRH,BOWL,1.00,3.2,Sunrisers Hyderabad,2021,1,1
Rahul Chahar,SRH,BOWL,1.00,3.2,Sunrisers Hyderabad,2022,0,1
Rahul Chahar,SRH,BOWL,1.00,3.2,Sunrisers Hyderabad,2023,0,1
Rahul Chahar,SRH,BOWL,1.00,3.2,Sunrisers Hyderabad,2024,0,0
Wanindu Hasaranga,RR,BOWL,2.00,5.25,Rajasthan Royals,2008,0,0
Wanindu Hasaranga,RR,BOWL,2.00,5.25,Rajasthan Royals,2009,0,0
Wanindu Hasaranga,RR,BOWL,2.00,5.25,Rajasthan Royals,2010,0,0
Wanindu Hasaranga,RR,BOWL,2.00,5.25,Rajasthan Royals,2011,0,0
Wanindu Hasaranga,RR,BOWL,2.00,5.25,Rajasthan Royals,2012,0,0
Wanindu Hasaranga,RR,BOWL,2.00,5.25,Rajasthan Royals,2013,0,0
Wanindu Hasaranga,RR,BOWL,2.00,5.25,Rajasthan Royals,2014,0,0
Wanindu Hasaranga,RR,BOWL,2.00,5.25,Rajasthan Royals,2015,0,0
Wanindu Hasaranga,RR,BOWL,2.00,5.25,Rajasthan Royals,2016,0,0
Wanindu Hasaranga,RR,BOWL,2.00,5.25,Rajasthan Royals,2017,0,0
Wanindu Hasaranga,RR,BOWL,2.00,5.25,Rajasthan Royals,2018,0,0
Wanindu Hasaranga,RR,BOWL,2.00,5.25,Rajasthan Royals,2019,0,0
Wanindu Hasaranga,RR,BOWL,2.00,5.25,Rajasthan Royals,2020,0,0
Wanindu Hasaranga,RR,BOWL,2.00,5.25,Rajasthan Royals,2021,0,0
Wanindu Hasaranga,RR,BOWL,2.00,5.25,Rajasthan Royals,2022,0,0
Wanindu Hasaranga,RR,BOWL,2.00,5.25,Rajasthan Royals,2023,0,0
Wanindu Hasaranga,RR,BOWL,2.00,5.25,Rajasthan Royals,2024,0,0
Maheesh Theekshana,RR,BOWL,2.00,4.4,Rajasthan Royals,2008,0,0
Maheesh Theekshana,RR,BOWL,2.00,4.4,Rajasthan Royals,2009,0,0
Maheesh Theekshana,RR,BOWL,2.00,4.4,Rajasthan Royals,2010,0,0
Maheesh Theekshana,RR,BOWL,2.00,4.4,Rajasthan Royals,2011,0,0
Maheesh Theekshana,RR,BOWL,2.00,4.4,Rajasthan Royals,2012,0,0
Maheesh Theekshana,RR,BOWL,2.00,4.4,Rajasthan Royals,2013,0,0
Maheesh Theekshana,RR,BOWL,2.00,4.4,Rajasthan Royals,2014,0,0
Maheesh Theekshana,RR,BOWL,2.00,4.4,Rajasthan Royals,2015,0,0
Maheesh Theekshana,RR,BOWL,2.00,4.4,Rajasthan Royals,2016,0,0
Maheesh Theekshana,RR,BOWL,2.00,4.4,Rajasthan Royals,2017,0,0
Maheesh Theekshana,RR,BOWL,2.00,4.4,Rajasthan Royals,2018,0,0
Maheesh Theekshana,RR,BOWL,2.00,4.4,Rajasthan Royals,2019,0,0
Maheesh Theekshana,RR,BOWL,2.00,4.4,Rajasthan Royals,2020,0,0
Maheesh Theekshana,RR,BOWL,2.00,4.4,Rajasthan Royals,2021,0,0
Maheesh Theekshana,RR,BOWL,2.00,4.4,Rajasthan Royals,2022,0,0
Maheesh Theekshana,RR,BOWL,2.00,4.4,Rajasthan Royals,2023,0,0
Maheesh Theekshana,RR,BOWL,2.00,4.4,Rajasthan Royals,2024,0,0
Adam Zampa,SRH,BOWL,2.00,2.4,Sunrisers Hyderabad,2008,0,0
Adam Zampa,SRH,BOWL,2.00,2.4,Sunrisers Hyderabad,2009,0,0
Adam Zampa,SRH,BOWL,2.00,2.4,Sunrisers Hyderabad,2010,0,0
Adam Zampa,SRH,BOWL,2.00,2.4,Sunrisers Hyderabad,2011,0,0
Adam Zampa,SRH,BOWL,2.00,2.4,Sunrisers Hyderabad,2012,0,0
Adam Zampa,SRH,BOWL,2.00,2.4,Sunrisers Hyderabad,2013,0,0
Adam Zampa,SRH,BOWL,2.00,2.4,Sunrisers Hyderabad,2014,0,0
Adam Zampa,SRH,BOWL,2.00,2.4,Sunrisers Hyderabad,2015,0,0
Adam Zampa,SRH,BOWL,2.00,2.4,Sunrisers Hyderabad,2016,1,1
Adam Zampa,SRH,BOWL,2.00,2.4,Sunrisers Hyderabad,2017,0,1
Adam Zampa,SRH,BOWL,2.00,2.4,Sunrisers Hyderabad,2018,0,1
Adam Zampa,SRH,BOWL,2.00,2.4,Sunrisers Hyderabad,2019,0,0
Adam Zampa,SRH,BOWL,2.00,2.4,Sunrisers Hyderabad,2020,0,0
Adam Zampa,SRH,BOWL,2.00,2.4,Sunrisers Hyderabad,2021,0,0
Adam Zampa,SRH,BOWL,2.00,2.4,Sunrisers Hyderabad,2022,0,0
Adam Zampa,SRH,BOWL,2.00,2.4,Sunrisers Hyderabad,2023,0,0
Adam Zampa,SRH,BOWL,2.00,2.4,Sunrisers Hyderabad,2024,0,0
Abhinav Manohar,SRH,BAT,0.30,3.2,Sunrisers Hyderabad,2008,0,0
Abhinav Manohar,SRH,BAT,0.30,3.2,Sunrisers Hyderabad,2009,0,0
Abhinav Manohar,SRH,BAT,0.30,3.2,Sunrisers Hyderabad,2010,0,0
Abhinav Manohar,SRH,BAT,0.30,3.2,Sunrisers Hyderabad,2011,0,0
Abhinav Manohar,SRH,BAT,0.30,3.2,Sunrisers Hyderabad,2012,0,0
Abhinav Manohar,SRH,BAT,0.30,3.2,Sunrisers Hyderabad,2013,0,0
Abhinav Manohar,SRH,BAT,0.30,3.2,Sunrisers Hyderabad,2014,0,0
Abhinav Manohar,SRH,BAT,0.30,3.2,Sunrisers Hyderabad,2015,0,0
Abhinav Manohar,SRH,BAT,0.30,3.2,Sunrisers Hyderabad,2016,0,0
Abhinav Manohar,SRH,BAT,0.30,3.2,Sunrisers Hyderabad,2017,0,0
Abhinav Manohar,SRH,BAT,0.30,3.2,Sunrisers Hyderabad,2018,0,0
Abhinav Manohar,SRH,BAT,0.30,3.2,Sunrisers Hyderabad,2019,0,0
Abhinav Manohar,SRH,BAT,0.30,3.2,Sunrisers Hyderabad,2020,0,0
Abhinav Manohar,SRH,BAT,0.30,3.2,Sunrisers Hyderabad,2021,0,0
Abhinav Manohar,SRH,BAT,0.30,3.2,Sunrisers Hyderabad,2022,0,0
Abhinav Manohar,SRH,BAT,0.30,3.2,Sunrisers Hyderabad,2023,1,1
Abhinav Manohar,SRH,BAT,0.30,3.2,Sunrisers Hyderabad,2024,0,1
Karun Nair,DC,BAT,0.30,0.5,Delhi Capitals,2008,0,0
Karun Nair,DC,BAT,0.30,0.5,Delhi Capitals,2009,0,0
Karun Nair,DC,BAT,0.30,0.5,Delhi Capitals,2010,0,0
Karun Nair,DC,BAT,0.30,0.5,Delhi Capitals,2011,0,0
Karun Nair,DC,BAT,0.30,0.5,Delhi Capitals,2012,0,0
Karun Nair,DC,BAT,0.30,0.5,Delhi Capitals,2013,0,0
Karun Nair,DC,BAT,0.30,0.5,Delhi Capitals,2014,1,1
Karun Nair,DC,BAT,0.30,0.5,Delhi Capitals,2015,0,1
Karun Nair,DC,BAT,0.30,0.5,Delhi Capitals,2016,1,2
Karun Nair,DC,BAT,0.30,0.5,Delhi Capitals,2017,1,2
Karun Nair,DC,BAT,0.30,0.5,Delhi Capitals,2018,0,2
Karun Nair,DC,BAT,0.30,0.5,Delhi Capitals,2019,0,1
Karun Nair,DC,BAT,0.30,0.5,Delhi Capitals,2020,0,0
Karun Nair,DC,BAT,0.30,0.5,Delhi Capitals,2021,0,0
Karun Nair,DC,BAT,0.30,0.5,Delhi Capitals,2022,0,0
Karun Nair,DC,BAT,0.30,0.5,Delhi Capitals,2023,0,0
Karun Nair,DC,BAT,0.30,0.5,Delhi Capitals,2024,0,0
Angkrish Raghuvanshi,KKR,BAT,0.30,3.0,Kolkata Knight Riders,2008,0,0
Angkrish Raghuvanshi,KKR,BAT,0.30,3.0,Kolkata Knight Riders,2009,0,0
Angkrish Raghuvanshi,KKR,BAT,0.30,3.0,Kolkata Knight Riders,2010,0,0
Angkrish Raghuvanshi,KKR,BAT,0.30,3.0,Kolkata Knight Riders,2011,0,0
